id,url,user_id,user_screenname,timestamp,text,lang,coordinates,uniq_rt_hash,reply_to_user,reply_to_id
"531427406888722435","https://twitter.com/xeniaconamor/statuses/531427406888722435","xeniaconamor","Xenia Fuster Farfán","2014-11-09T14:45:41","""Esperando el bus para verte @LatourBot #BrunoLatour #PuerdoIdeas http://instagram.com/p/vLfEbYQIPE/""","es",,"cbbecc1b0c51fda663a19386a3005c70",,
"531048513690689536","https://twitter.com/mor_charpentier/statuses/531048513690689536","mor_charpentier","mor.charpentier ","2014-11-08T13:40:06","""Lara ALMARCEGUI contributes to """"Anthropocène Monument"""", a project cur. by #BrunoLatour @lesabattoirs. Give it a look. http://www.lesabattoirs.org/expositions/anthropocene-monument""","fr",,"5097514c7aacf26c519d7a293cf51500",,
"531038814186524672","https://twitter.com/TironStefan/statuses/531038814186524672","TironStefan","HYPERDENSITY","2014-11-08T13:01:34","""Falling Objects in Vacuum experiment   http://educationalgifs.com/post/101936633821/when-a-feather-and-a-bowling-ball-are-dropped-in-a #OOO #airpump #brunolatour #witnessing #feather #materialism""","en",,"5865c91e89dc5ab5d88bcbdc750fea31",,
"530732101101182976","https://twitter.com/samhind10/statuses/530732101101182976","samhind10","Sam Hind","2014-11-07T16:42:48","""RT @AIMEproject: #modesofexistence reviewed by Barbara Herrnstein Smith in Common Knowledge, Volume 20, Issue 3, Fall 2014 pp. 491-493 http://bit.ly/1u5Tesl""","en",,"560062dbc5d10e13647c79aeea25ec85",,
"530704379650011137","https://twitter.com/medialab_ScPo/statuses/530704379650011137","medialab_ScPo","medialab_ScPo","2014-11-07T14:52:38","""RT @AIMEproject: Discussing @medialab_ScPo future platform strategies for the transition from experimental phase to stable experience #digitalhumanities""","en",,"d23d34c188f9e7ed8da7e8f0f3a08952",,
"530690212763291649","https://twitter.com/buridan/statuses/530690212763291649","buridan","buridan","2014-11-07T13:56:21","""RT @AIMEproject: #modesofexistence reviewed by Barbara Herrnstein Smith in Common Knowledge, Volume 20, Issue 3, Fall 2014 pp. 491-493 http://bit.ly/1u5Tesl""","en",,"560062dbc5d10e13647c79aeea25ec85",,
"530689705567084545","https://twitter.com/AIMEproject/statuses/530689705567084545","AIMEproject","AIME","2014-11-07T13:54:20","""""""Une tonalité différente du nous"""" porte ainsi sur le croisement [POL·ORG] et renvoie à la séance filmée d'un atelier http://www.modesofexistence.org/inquiry/index.php/site/index""","fr",,"f7607625a1abc2895acd1332220757e4",,
"530689461764755457","https://twitter.com/AIMEproject/statuses/530689461764755457","AIMEproject","AIME","2014-11-07T13:53:22","""""""Une tonalité différente du nous"""" porte ainsi sur le croisement [POL·ORG] et renvoi à une séance filmée d'un atelier http://www.modesofexistence.org/inquiry/index.php/site/index""","fr",,"0405f65d8f97790baaf3ed576f8bee73",,
"530687822244880385","https://twitter.com/AIMEproject/statuses/530687822244880385","AIMEproject","AIME","2014-11-07T13:46:51","""Trois nouvelles contributions de Consuelo Vasquez publiées sur [ORG] dans la version française des #modesofexistence http://www.modesofexistence.org/crossings/#/fr/org""","fr",,"01a7dc7263408550a1dedfdf00ca160f",,
"530681238705942528","https://twitter.com/AIMEproject/statuses/530681238705942528","AIMEproject","AIME","2014-11-07T13:20:41","""#modesofexistence reviewed by Barbara Herrnstein Smith in Common Knowledge, Volume 20, Issue 3, Fall 2014 pp. 491-493 http://bit.ly/1u5Tesl""","en",,"560062dbc5d10e13647c79aeea25ec85",,
"530352391632474112","https://twitter.com/Blogolizer/statuses/530352391632474112","Blogolizer","Trending Blog Posts","2014-11-06T15:33:58","""Between Truth and Power:  Latour’s #PoliticalPhilosophy #BrunoLatour #GrahamHarman http://blogs.trendolizer.com/2014/11/between-truth-and-power-latours-political-philosophy.html http://twitter.com/Blogolizer/status/530352391632474112/photo/1""","en",,"90dc2be64155cd8a615f381daa0c93bc",,
"530298371798745088","https://twitter.com/Optichiasm/statuses/530298371798745088","Optichiasm","donato ricci","2014-11-06T11:59:18","""RT @AIMEproject: Discussing @medialab_ScPo future platform strategies for the transition from experimental phase to stable experience #digitalhumanities""","en",,"d23d34c188f9e7ed8da7e8f0f3a08952",,
"530286600442634240","https://twitter.com/AIMEproject/statuses/530286600442634240","AIMEproject","AIME","2014-11-06T11:12:32","""Discussing @medialab_ScPo future platform strategies for the transition from experimental phase to stable experience #digitalhumanities""","en",,"d23d34c188f9e7ed8da7e8f0f3a08952",,
"530186650555383810","https://twitter.com/babette_babich/statuses/530186650555383810","babette_babich","Babette Babich","2014-11-06T04:35:22","""Nice review, my little @LatourBot of: Latour, An Inquiry into Modes of Existence: An Anthropology of the Moderns, trans. Catherine Porter""","en",,"1d37ab082f969fb3e85afd426d5142fa",,
"529804621334986752","https://twitter.com/WmJamesHobhouse/statuses/529804621334986752","WmJamesHobhouse","Gregg Hill","2014-11-05T03:17:19","""RT @DougHenwood: Actually Hillary has gotten worse since college. More ecstatic, penetrating modes of existence sound groovy. @3sisters3rivers @Harpers""","en",,"ca60dfc3949d4a545276ea8260519d38",,
"529797704306540544","https://twitter.com/Harpers/statuses/529797704306540544","Harpers","Harper's Magazine","2014-11-05T02:49:50","""RT @DougHenwood: Actually Hillary has gotten worse since college. More ecstatic, penetrating modes of existence sound groovy. @3sisters3rivers @Harpers""","en",,"ca60dfc3949d4a545276ea8260519d38",,
"529746805500968961","https://twitter.com/verarex/statuses/529746805500968961","verarex","VeRa","2014-11-04T23:27:35","""A punto de escuchar a #BrunoLatour en Buenos Aires""","es",,"1e9425c33a45b9e3ac76b09690d7a1b4",,
"529717151352254467","https://twitter.com/OliverShepherdX/statuses/529717151352254467","OliverShepherdX","Oliver Shepherd","2014-11-04T21:29:45","""RT @JessicaHoltaway: @OliverShepherdX Dr. Hannah Lee Chalk on #BrunoLatour and the transformative & organic nature of objects #MuseumsAlive @msphdconf""","en",,"b8ed0c680eff5be62e1124127ff34c98",,
"529703135028445185","https://twitter.com/EditorialUNQ/statuses/529703135028445185","EditorialUNQ","Editorial UNQ","2014-11-04T20:34:03","""Hoy #BrunoLatour da una conferencia. Nosotros compartimos algunas de sus ideas en Revista Redes http://editorial.blog.unq.edu.ar/2014/11/04/bruno-latour-en-revista-redes/""","es",,"ea2e6faae118d25bc0acfe661bcae030",,
"529698861372440576","https://twitter.com/DougHenwood/statuses/529698861372440576","DougHenwood","Doug Henwood","2014-11-04T20:17:04","""Actually Hillary has gotten worse since college. More ecstatic, penetrating modes of existence sound groovy. @3sisters3rivers @Harpers""","en",,"ca60dfc3949d4a545276ea8260519d38","3sisters3rivers","529692769347207168"
"529687648945078273","https://twitter.com/Gabrielmarey/statuses/529687648945078273","Gabrielmarey","Gabriel Marey","2014-11-04T19:32:31","""""""@verarex: """"El espiritu critico se convierte en la gramatica de nuestras indignaciones"""" #Leyendo #BrunoLatour""""""","es",,"35da0fe0f1963c6cfb2d71c500e64e7f",,
"529673186447986688","https://twitter.com/verarex/statuses/529673186447986688","verarex","VeRa","2014-11-04T18:35:03","""""""El espiritu critico se convierte en la gramatica de nuestras indignaciones"""" #Leyendo #BrunoLatour""","es",,"35da0fe0f1963c6cfb2d71c500e64e7f",,
"529670376276885504","https://twitter.com/mehmetsirindem1/statuses/529670376276885504","mehmetsirindem1","Mehmet Şirin Demir","2014-11-04T18:23:53","""Sometimes, what we call human deprivation and misery may be the very place from which higher modes of existence spring and flourish""","en",,"30853e76ea607714f125e1cf81470087",,
"529655615501897728","https://twitter.com/JessicaHoltaway/statuses/529655615501897728","JessicaHoltaway","Jessica Holtaway","2014-11-04T17:25:13","""@OliverShepherdX Dr. Hannah Lee Chalk on #BrunoLatour and the transformative & organic nature of objects #MuseumsAlive @msphdconf""","en",,"b8ed0c680eff5be62e1124127ff34c98","OliverShepherdX",
"529643800709586947","https://twitter.com/ultush/statuses/529643800709586947","ultush","Ushnish Sengupta","2014-11-04T16:38:17","""#TalkingData #BrunoLatour The way we write data determines how we use it.  paper vs electronic, value judgements, objective vs subjective""","en",,"ac815444a4cb686bc690a451c9a7a0a9",,
"529619078630371329","https://twitter.com/Das___Kapital/statuses/529619078630371329","Das___Kapital","Das Kapital","2014-11-04T15:00:02","""co-operators, as members of a working organism, they are but special modes of existence of capital. Hence, the productive power developed""","en",,"73d28f2ae113c81858b8f9e2b3ab3634",,
"529516871595593728","https://twitter.com/01to10/statuses/529516871595593728","01to10","01 TO 10","2014-11-04T08:13:54","""Evaluations, in essence, are… ways of being, modes of existence of those who judge and evaluate. GILLES DELEUZE.""","en",,"b2720cfd59a341a3599705aad7c41ffc",,
"529359888447991808","https://twitter.com/PaidosArgentina/statuses/529359888447991808","PaidosArgentina","Editorial Paidós Arg","2014-11-03T21:50:07","""Estuvimos #BrunoLatour y FundaciónOsde y nos enteramos que agotó la capacidad del auditorio con más de 500 inscriptos http://twitter.com/PaidosArgentina/status/529359888447991808/photo/1""","es",,"9b1c825d174845cdc02e211ed98b8ae7",,
"529165551638413312","https://twitter.com/Das___Kapital/statuses/529165551638413312","Das___Kapital","Das Kapital","2014-11-03T08:57:53","""different modes of existence which the value of the original capital assumed when from being money it was transformed into the various""","en",,"da632029054b95c0095a09fbf428839c",,
"529120503739715584","https://twitter.com/johnurry/statuses/529120503739715584","johnurry","John Urry","2014-11-03T05:58:53","""RT @szerszynski: @Szerszynski performing 'Onomatophore of the #Anthropocene'. In #MuseoAeroSolar. With #BrunoLatour holding megaphone! http://twitter.com/szerszynski/status/525559143219101696/photo/1""","en",,"110eb1b1d7c8bfa614cd3d454b04bce6",,
"528966602851876866","https://twitter.com/printedcities/statuses/528966602851876866","printedcities","Jasper","2014-11-02T19:47:20","""@SalmanRushdie @ab_beston @billmaher 2 different modes of @AIMEproject: Sct. proof of such being would also prove that it's NOT supernatural""","en",,"2233c6bf9a1123124ea6bb3161250991","SalmanRushdie","528960510923132929"
"528946313686446082","https://twitter.com/Das___Kapital/statuses/528946313686446082","Das___Kapital","Das Kapital","2014-11-02T18:26:43","""M-C-M, both the money and the commodity represent only different modes of existence of value itself, the money its general mode, and the""","en",,"0832bb45a2fb6babcae0d692168a7d03",,
"528900278511489025","https://twitter.com/DeanDettloff/statuses/528900278511489025","DeanDettloff","Dean Dettloff","2014-11-02T15:23:47","""RT @AIMEproject: The debate with Lord Williams clarifies the notion of apocalypse and its influence on climate denial (from minute 30) https://www.youtube.com/watch?v=Iog5eRjGy6k""","en",,"2eae2d484fd4949b20f3fd837b80b659",,
"528870318379892736","https://twitter.com/la_bohemeact2/statuses/528870318379892736","la_bohemeact2","Mary","2014-11-02T13:24:44","""RT @TPBlake: This is where Latour resembles Badiou: angelism where evil is denied as internal @AIMEproject""","en",,"988207686f062eac874f4435392a063f",,
"528870263975587841","https://twitter.com/la_bohemeact2/statuses/528870263975587841","la_bohemeact2","Mary","2014-11-02T13:24:31","""RT @TPBlake: Let us not forget that the Church killed witches, heretics, and gnostics - this is how its """"objectivity was instaurated @AIMEproject""","en",,"0a8bec1603aaf32f6d6c429c4244c763",,
"528830471522643971","https://twitter.com/minorpolitics/statuses/528830471522643971","minorpolitics","Brett Nicholls","2014-11-02T10:46:24","""RT @TPBlake: """"Post-critical"""" means agree or go elsewhere. """"Diplomacy"""" is a mere masking metaphor. @AIMEproject""","en",,"ea3f593c5bd81b76a45d4b7e907c9293",,
"528808606012301312","https://twitter.com/TPBlake/statuses/528808606012301312","TPBlake","Terence Blake","2014-11-02T09:19:31","""""""Post-critical"""" means agree or go elsewhere. """"Diplomacy"""" is a mere masking metaphor. @AIMEproject""","en",,"ea3f593c5bd81b76a45d4b7e907c9293","AIMEproject","525934718748217344"
"528808215447109632","https://twitter.com/TPBlake/statuses/528808215447109632","TPBlake","Terence Blake","2014-11-02T09:17:58","""This is the same problem as MOOCS, an ideology of democratisation leads to an inflation of authoritarian practice @AIMEproject""","en",,"27cd99bcd40664c28d3dc6db278ead0a","AIMEproject","525935645710368768"
"528807860898365440","https://twitter.com/TPBlake/statuses/528807860898365440","TPBlake","Terence Blake","2014-11-02T09:16:33","""and give both arguments and material in favour of his ideas (euphemism: a contribution"""") are validated by the platform @AIMEproject""","en",,"c399964336a6ae46e59e1b9c42866511","AIMEproject","525935645710368768"
"528807558174478337","https://twitter.com/TPBlake/statuses/528807558174478337","TPBlake","Terence Blake","2014-11-02T09:15:21","""If this type of platform was used as a pedagogical tool the message would be only those who globally agree with the teacher @AIMEproject""","en",,"0f3ab95be1637a274c72a539f11253be","AIMEproject","525935645710368768"
"528807114551345153","https://twitter.com/TPBlake/statuses/528807114551345153","TPBlake","Terence Blake","2014-11-02T09:13:35","""Gaia is a real concern but it is also used as a Trojan Horse to introduce authoritarian religionist pluralism under cover @AIMEproject""","en",,"d15c4996a5e38a5f0f0c2b037e07dac0","AIMEproject","525935645710368768"
"528806722572668928","https://twitter.com/TPBlake/statuses/528806722572668928","TPBlake","Terence Blake","2014-11-02T09:12:02","""I see no """"diplomacy"""" there, and certainly no democracy, just  a party line @AIMEproject""","en",,"151925772870988f4bb39cfb7833838f","AIMEproject","525935645710368768"
"528806445849276416","https://twitter.com/TPBlake/statuses/528806445849276416","TPBlake","Terence Blake","2014-11-02T09:10:56","""There is no true novelty to the platform: it is just a heavily moderated blog, with the text of the book as a sidebar. @AIMEproject""","en",,"e64d0e72edb8c5758a7b3d1b418e1d23","AIMEproject","525935645710368768"
"528806086930083840","https://twitter.com/TPBlake/statuses/528806086930083840","TPBlake","Terence Blake","2014-11-02T09:09:30","""AIME is showing up as authoritarian pluralism: the contributions must correspond to the """"religionist"""" party line @AIMEproject""","en",,"941bc05c9a9eb9f048851ae2676ff51f","AIMEproject","525935645710368768"
"528797062109097984","https://twitter.com/TPBlake/statuses/528797062109097984","TPBlake","Terence Blake","2014-11-02T08:33:38","""AIME is both pluralist ontology and religious apologetics, this is a contradiction @AIMEproject""","en",,"4b51beca9e89a1da41fdcb635f894530","AIMEproject","525935645710368768"
"528796770462339072","https://twitter.com/TPBlake/statuses/528796770462339072","TPBlake","Terence Blake","2014-11-02T08:32:29","""He forgets that they were killed for believing in the """"wrong"""" apocalypse @AIMEproject""","en",,"39971add8ab78dab0f081f83338b95e7","AIMEproject","525935645710368768"
"528796471572041728","https://twitter.com/TPBlake/statuses/528796471572041728","TPBlake","Terence Blake","2014-11-02T08:31:18","""Latour declares that this is the fault of the """"gnostics"""" as they had the """"wrong"""" apocalypse @AIMEproject""","en",,"3549a94a97f9888a210bd65b28fd8e89","AIMEproject","525935645710368768"
"528796200976519168","https://twitter.com/TPBlake/statuses/528796200976519168","TPBlake","Terence Blake","2014-11-02T08:30:13","""REL is OK but there is just Gaia coming from outside @AIMEproject""","en",,"476733b1a4e1a06e5f7fa6da73249819","AIMEproject","525935645710368768"
"528796039487422464","https://twitter.com/TPBlake/statuses/528796039487422464","TPBlake","Terence Blake","2014-11-02T08:29:35","""This is where Latour resembles Badiou: angelism where evil is denied as internal @AIMEproject""","en",,"988207686f062eac874f4435392a063f","AIMEproject","525935645710368768"
"528791098656043008","https://twitter.com/TPBlake/statuses/528791098656043008","TPBlake","Terence Blake","2014-11-02T08:09:57","""Protestation is not the complaint of the practitioners their practice is misdescribed, it is the cry of the non-institutional. @AIMEproject""","en",,"9a87a5ca96aec0d19289895c480a1180","AIMEproject","525935645710368768"
"528790321766072320","https://twitter.com/TPBlake/statuses/528790321766072320","TPBlake","Terence Blake","2014-11-02T08:06:51","""""""Protestation"""" and transgression do not come after, that is the perspective of the institution. Protestation comes first. @AIMEproject""","en",,"8e7600e942e930f879aed2d77c5ba810","AIMEproject","525935645710368768"
"528790045084635136","https://twitter.com/TPBlake/statuses/528790045084635136","TPBlake","Terence Blake","2014-11-02T08:05:45","""The Church was not """"perverted"""" at the time of the Scientific Revolution it went wrong from the beginning @AIMEproject""","en",,"53166d878317006e85fe3d5995822c2b","AIMEproject","525935645710368768"
"528789787504041984","https://twitter.com/TPBlake/statuses/528789787504041984","TPBlake","Terence Blake","2014-11-02T08:04:44","""AIME talks about the """"protestation"""" of experience but REL is a simplification that beat rivals by purging them @AIMEproject""","en",,"0fdf280f9a4f77cbb2f8f28bd136e891","AIMEproject","525935645710368768"
"528789311861571584","https://twitter.com/TPBlake/statuses/528789311861571584","TPBlake","Terence Blake","2014-11-02T08:02:51","""Let us not forget that the Church killed witches, heretics, and gnostics - this is how its """"objectivity was instaurated @AIMEproject""","en",,"0a8bec1603aaf32f6d6c429c4244c763","AIMEproject","525935645710368768"
"528516760358907905","https://twitter.com/dkozaktw/statuses/528516760358907905","dkozaktw","Débora Kozak","2014-11-01T13:59:49","""RT @mlavalletto: Conferencia de #BrunoLatour """"Si nunca fuimos modernos, ¿qué nos pasó?"""" 4/11- 17.30 hs. en Fundación OSDE (CABA) Gratis! Para agendar!""","es",,"069e35e99b6d38100dabfbdfdb422453",,
"528458824760709120","https://twitter.com/BalandaNL/statuses/528458824760709120","BalandaNL","Bart Mijland","2014-11-01T10:09:36","""RT @AIMEproject: The LSE debate on religion & ecology with former archibishop Williams turning around agency & ownership is visible on https://www.youtube.com/watch?v=Iog5eRjGy6k""","en",,"2afcb75f4751282f9c34271c4d308249",,
"528456236468281345","https://twitter.com/AIMEproject/statuses/528456236468281345","AIMEproject","AIME","2014-11-01T09:59:19","""Thanks to Conway we are made aware of an important meeting on law, materiality & AIME for which we need more feedback http://www.wiso.uni-hamburg.de/fileadmin/sowi/kriminologie/Download/Flyer_Latour-Tagung.pdf""","en",,"0bee609e1621adbd7ae5b27ec134a101",,
"528455234595872768","https://twitter.com/existais/statuses/528455234595872768","existais","Hywel Arnold","2014-11-01T09:55:20","""RT @AIMEproject: The debate with Lord Williams clarifies the notion of apocalypse and its influence on climate denial (from minute 30) https://www.youtube.com/watch?v=Iog5eRjGy6k""","en",,"2eae2d484fd4949b20f3fd837b80b659",,
"528454165337751553","https://twitter.com/AIMEproject/statuses/528454165337751553","AIMEproject","AIME","2014-11-01T09:51:05","""The debate with Lord Williams clarifies the notion of apocalypse and its influence on climate denial (from minute 30) https://www.youtube.com/watch?v=Iog5eRjGy6k""","en",,"2eae2d484fd4949b20f3fd837b80b659",,
"528452510009528320","https://twitter.com/AIMEproject/statuses/528452510009528320","AIMEproject","AIME","2014-11-01T09:44:31","""The LSE debate on how religion & ecology may cohere or dispute is framed in front of a funny """"multifaith"""" stainwindow https://www.youtube.com/watch?v=Iog5eRjGy6k""","en",,"3b48a868b0bc468fcae448ba8a2466d7",,
"528451644523290624","https://twitter.com/LSEpublicevents/statuses/528451644523290624","LSEpublicevents","LSE events","2014-11-01T09:41:04","""RT @AIMEproject: The LSE debate on religion & ecology with former archibishop Williams turning around agency & ownership is visible on https://www.youtube.com/watch?v=Iog5eRjGy6k""","en",,"2afcb75f4751282f9c34271c4d308249",,
"528449563846516736","https://twitter.com/AIMEproject/statuses/528449563846516736","AIMEproject","AIME","2014-11-01T09:32:48","""The LSE debate on religion & ecology with former archibishop Williams turning around agency & ownership is visible on https://www.youtube.com/watch?v=Iog5eRjGy6k""","en",,"2afcb75f4751282f9c34271c4d308249",,
"528367172712943617","https://twitter.com/mlavalletto/statuses/528367172712943617","mlavalletto","Mercedes Lavalletto","2014-11-01T04:05:25","""Conferencia de #BrunoLatour """"Si nunca fuimos modernos, ¿qué nos pasó?"""" 4/11- 17.30 hs. en Fundación OSDE (CABA) Gratis! Para agendar!""","es",,"069e35e99b6d38100dabfbdfdb422453",,
"528228163026161664","https://twitter.com/AIMEproject/statuses/528228163026161664","AIMEproject","AIME","2014-10-31T18:53:02","""Another contribution (by Georgina Green) just published on #modesofexistence 'Women Bishops in the Church of England' http://www.modesofexistence.org/inquiry/index.php/site/index""","en",,"327f956b939afebd33a912ef808eec2e",,
"528225438796361728","https://twitter.com/AIMEproject/statuses/528225438796361728","AIMEproject","AIME","2014-10-31T18:42:13","""Stephen Muecke's 'Mr Yeat's fairies': new contribution published on chapt 7 Reinstituting the beings of metamorphosis http://www.modesofexistence.org/inquiry/index.php/site/index""","en",,"d542c51eafd8c63ff725ace03ee459b8",,
"528203735135432706","https://twitter.com/AIMEproject/statuses/528203735135432706","AIMEproject","AIME","2014-10-31T17:15:58","""'On Law, Nomos and Gaia: Three Questions for Latour’s Legal Geopolitics' by Philip Conway http://circlingsquares.blogspot.fr/2014/10/on-law-nomos-and-gaia-three-questions.html  http://www.wiso.uni-hamburg.de/fileadmin/sowi/kriminologie/Download/Flyer_Latour-Tagung.pdf""","en",,"562221273ed390f4c648c5bdcd1ee9f0",,
"528202377179185153","https://twitter.com/AIMEproject/statuses/528202377179185153","AIMEproject","AIME","2014-10-31T17:10:34","""@centrhumanities it is bizarre to share bad copies of 2 chapters of AIME that are accessible for free with notes and good layout on the site""","en",,"2f32ead3346ee1558c1cb2c87b24f711","AIMEproject","527848346363248640"
"528173529968431105","https://twitter.com/MEMOTOPICS/statuses/528173529968431105","MEMOTOPICS","Memotopics","2014-10-31T15:15:57","""Photo and text: #art #brunolatour #tomassaraceno #socialtheory http://www.e-flux.com/journal/some-experiments-in-art-and-politics/ http://twitter.com/MEMOTOPICS/status/528173529968431105/photo/1""","en",,"83d3ad9dab518479ae8bb4d2d0372bfc",,
"528089730945003522","https://twitter.com/JosieNemo/statuses/528089730945003522","JosieNemo","Josie Nemo","2014-10-31T09:42:57","""@deathrep can trivialize/dismiss some of our modes of existence, which are adaptive ways. even while helping others heal.""","en",,"bb07805ed1601f537124fa0401a69758","JosieNemo","528089445078011905"
"527848346363248640","https://twitter.com/AIMEproject/statuses/527848346363248640","AIMEproject","AIME","2014-10-30T17:43:47","""Centre for Humanities Innovation Reading Group - Next session 19th Nov. on #modesofexistence http://centrehumanities.wordpress.com/2014/10/30/next-session-of-chi-reading-group/ via @centrhumanities""","en",,"aab013e52949f8a6358debb198b9861b",,
"527521334537248769","https://twitter.com/mdelaspreguntas/statuses/527521334537248769","mdelaspreguntas","M.","2014-10-29T20:04:21","""RT @SobreTiza: #AGENDA: 04/11: Conferencia en #Argentina de #BrunoLatour: “Si nunca fuimos modernos, ¿qué nos pasó?” http://flacso.org.ar/conferencia-de-bruno-latour-si-nunca-fuimos-modernos-que-nos-paso/""","es",,"11cf72d209836dd06cf448db67700409",,
"527498922512875520","https://twitter.com/AIMEproject/statuses/527498922512875520","AIMEproject","AIME","2014-10-29T18:35:18","""RT @SobreTiza: #AGENDA: 04/11: Conferencia en #Argentina de #BrunoLatour: “Si nunca fuimos modernos, ¿qué nos pasó?” http://flacso.org.ar/conferencia-de-bruno-latour-si-nunca-fuimos-modernos-que-nos-paso/""","es",,"11cf72d209836dd06cf448db67700409",,
"527475463795773440","https://twitter.com/astangl/statuses/527475463795773440","astangl","andre stangl","2014-10-29T17:02:05","""RT @AIMEproject: The 2014 BJS award for the http://www.bruno-latour.fr/sites/default/files/123-MONADS-BJSpdf.pdf paper reinforces the link between AIME, ANT & alternative explorations of social ordering.""","en",,"86d554e56fd65974156ee88a25b93824",,
"527475308203880448","https://twitter.com/intensifier/statuses/527475308203880448","intensifier","Christopher K","2014-10-29T17:01:28","""RT @AIMEproject: A paper on monads crucial for social theory of ANT and thus AIME has received a BJS 2014 annual award for best paper http://www.bruno-latour.fr/sites/default/files/123-MONADS-BJSpdf.pdf""","en",,"9f9682865696ad10b942cda1e8da17a1",,
"527466429730529280","https://twitter.com/karlpalmas/statuses/527466429730529280","karlpalmas","Karl Palmås","2014-10-29T16:26:11","""RT @AIMEproject: The 2014 BJS award for the http://www.bruno-latour.fr/sites/default/files/123-MONADS-BJSpdf.pdf paper reinforces the link between AIME, ANT & alternative explorations of social ordering.""","en",,"86d554e56fd65974156ee88a25b93824",,
"527466189627617280","https://twitter.com/lupicinio/statuses/527466189627617280","lupicinio","Lupicinio Iñiguez","2014-10-29T16:25:14","""RT @AIMEproject: A paper on monads crucial for social theory of ANT and thus AIME has received a BJS 2014 annual award for best paper http://www.bruno-latour.fr/sites/default/files/123-MONADS-BJSpdf.pdf""","en",,"9f9682865696ad10b942cda1e8da17a1",,
"527465031718690816","https://twitter.com/ocaoimh/statuses/527465031718690816","ocaoimh","Cormac O'Keeffe","2014-10-29T16:20:38","""@aimeproject Congratulations! Loved this paper.""","en",,"aa716ff7a72585b02d0b1ca9677813e0","AIMEproject","527464416389136384"
"527464416389136384","https://twitter.com/AIMEproject/statuses/527464416389136384","AIMEproject","AIME","2014-10-29T16:18:11","""The 2014 BJS award for the http://www.bruno-latour.fr/sites/default/files/123-MONADS-BJSpdf.pdf paper reinforces the link between AIME, ANT & alternative explorations of social ordering.""","en",,"86d554e56fd65974156ee88a25b93824",,
"527462448987930624","https://twitter.com/ocaoimh/statuses/527462448987930624","ocaoimh","Cormac O'Keeffe","2014-10-29T16:10:22","""RT @AIMEproject: A paper on monads crucial for social theory of ANT and thus AIME has received a BJS 2014 annual award for best paper http://www.bruno-latour.fr/sites/default/files/123-MONADS-BJSpdf.pdf""","en",,"9f9682865696ad10b942cda1e8da17a1",,
"527461734106542080","https://twitter.com/AIMEproject/statuses/527461734106542080","AIMEproject","AIME","2014-10-29T16:07:31","""A paper on monads crucial for social theory of ANT and thus AIME has received a BJS 2014 annual award for best paper http://www.bruno-latour.fr/sites/default/files/123-MONADS-BJSpdf.pdf""","en",,"9f9682865696ad10b942cda1e8da17a1",,
"527418698676842496","https://twitter.com/AIMEproject/statuses/527418698676842496","AIMEproject","AIME","2014-10-29T13:16:31","""Durkheim dans Formes dévoile la société sous la religion puis voile [REL] & [MET] & fusionne société & Dieu rendant impossible la sociologie""","fr",,"3a5c7e0d9756f8fa9a2467bbf5f3f0f2",,
"527417804673540099","https://twitter.com/AIMEproject/statuses/527417804673540099","AIMEproject","AIME","2014-10-29T13:12:58","""Un nouvel article sur le livre de Durkheim Formes élémentaires pour voir pourquoi la sociologie ne saisit pas [REL] http://www.bruno-latour.fr/sites/default/files/127-DURKHEIM-FORMES.pdf""","fr",,"f0169974c950ac05794a865d544aa0f6",,
"527361872174264320","https://twitter.com/InsMichelSerres/statuses/527361872174264320","InsMichelSerres","InsMichelSerres","2014-10-29T09:30:42","""RT @ActuBnF -A noter ! le 19/11 à 18h30 Bruno Latour donnera une conférence à la BnF http://www.bnf.fr/fr/evenements_et_culture/auditoriums/f.conf_delduca_institut.html?seance=1223917165294  @AIMEproject #digitalhumanities""","fr",,"943e6d809525d9bf67c70a486beafdb0",,
"527165648603209728","https://twitter.com/SobreTiza/statuses/527165648603209728","SobreTiza","Sobre Tiza","2014-10-28T20:30:59","""#AGENDA: 04/11: Conferencia en #Argentina de #BrunoLatour: “Si nunca fuimos modernos, ¿qué nos pasó?” http://flacso.org.ar/conferencia-de-bruno-latour-si-nunca-fuimos-modernos-que-nos-paso/""","es",,"11cf72d209836dd06cf448db67700409",,
"526761401214578688","https://twitter.com/fumoseaffabulaz/statuses/526761401214578688","fumoseaffabulaz","Dario Rodighiero","2014-10-27T17:44:39","""@eltonteb read, but not impressed. For me the difficulty is to manage more than one monad at the same time #brunolatour""","en",,"646da54d1e333358b7af304a7d1da268","eltonteb","487132815805669376"
"526679527251271680","https://twitter.com/LucileMo/statuses/526679527251271680","LucileMo","LMO.","2014-10-27T12:19:19","""Je dis oui : """"On est tous en train de redevenir des paysans"""" #BrunoLatour #FranceCulture #anthropologie #avenir http://www.franceculture.fr/emission-la-suite-dans-les-idees-anthropologie-du-futur-crise-du-futur-2013-09-07""","fr",,"21ca6ae02d81df9749b3f3ec63b7ee43",,
"526033364537843713","https://twitter.com/da_cerna/statuses/526033364537843713","da_cerna","Diego Cerna","2014-10-25T17:31:42","""RT @AIMEproject: Social explanations always miss what's a collective; to explain one peculiar mode of connecting, they bring in a mixture of modes: society.""","en",,"66c77ff2270fd878275aa3f015582b2d",,
